0:00,0.8964
0:15,0.8968
0:30,0.8969
0:45,0.8968
1:00,0.8965
1:15,0.8964
1:30,0.8963
1:45,0.8959
2:00,0.8956
2:15,0.8959
2:30,0.8959
2:45,0.8956
3:00,0.8957
3:15,0.8957
3:30,0.8956
3:45,0.8956
4:00,0.8957
4:15,0.8957
4:30,0.8958
4:45,0.8957
5:00,0.8957
5:15,0.8956
5:30,0.8957
5:45,0.8956
6:00,0.8959

